,central_d,delay,event_label,event_length,event_recalled,events,fc,movie,net1_label,net2_label,path_length,percent_events,peri_d,subject,window,boundary_diff,total_details,total_details_log,peri_d_log,fc_mc
1440,1.5,2,13,81.0,1.0,13,0.4439787762153025,barmaid,postHC,PMN,3.1825457241912893,0.5714285714285714,6.5,sub-106,event_onset,-0.2066550850868225,8.0,2.0794415416798357,1.8718021769015913,0.44724885239272794
1441,5.5,2,14,111.0,1.0,14,-0.6296282403104024,barmaid,postHC,PMN,3.2714764353678594,0.5714285714285714,6.5,sub-106,event_onset,3.1830606758594513,12.0,2.4849066497880004,1.8718021769015913,-0.6263581641329771
1442,1.5,2,1,48.0,1.0,1,0.6091319806346177,barmaid,postHC,PMN,2.3461110425550475,0.9285714285714286,6.0,sub-108,event_onset,0.7395524680614471,7.5,2.0149030205422647,1.791759469228055,0.4611329460839896
1443,0.0,2,2,32.0,1.0,2,-0.0026751196340181645,barmaid,postHC,PMN,1.701688098069603,0.9285714285714286,2.5,sub-108,event_onset,0.1438203752040863,2.5,0.9162907318741551,0.9162907318741551,-0.15067415418464633
1444,6.0,2,3,51.0,1.0,3,0.5198804789593485,barmaid,postHC,PMN,2.38902526188428,0.9285714285714286,3.5,sub-108,event_onset,-0.34189833886921406,9.5,2.2512917986064953,1.252762968495368,0.3718814444087204
1445,2.0,2,4,24.0,1.0,4,0.07595178291701869,barmaid,postHC,PMN,2.308444319084433,0.9285714285714286,3.5,sub-108,event_onset,0.7325975596904755,5.5,1.7047480922384253,1.252762968495368,-0.07204725163360946
1446,0.0,2,5,91.0,1.0,5,0.05059448949285772,barmaid,postHC,PMN,1.8620975804471465,0.9285714285714286,1.0,sub-108,event_onset,0.6196740865707397,1.0,0.0,0.0,-0.09740454505777044
1447,1.0,2,6,41.0,1.0,6,0.3689843222573667,barmaid,postHC,PMN,2.402649494565194,0.9285714285714286,3.0,sub-108,event_onset,1.6287610083818436,4.0,1.3862943611198906,1.0986122886681098,0.22098528770673856
1448,1.0,2,7,98.0,1.0,7,0.0667335276587266,barmaid,postHC,PMN,2.3272214550962347,0.9285714285714286,2.0,sub-108,event_onset,-0.45215658843517303,3.0,1.0986122886681098,0.6931471805599453,-0.08126550689190155
1449,0.0,2,8,31.0,1.0,8,0.012746637786162815,barmaid,postHC,PMN,2.1881596654874067,0.9285714285714286,3.0,sub-108,event_onset,-0.28714367747306824,3.0,1.0986122886681098,1.0986122886681098,-0.13525239676446535
1451,0.0,2,10,54.0,1.0,10,0.5146801381001007,barmaid,postHC,PMN,2.024094089589029,0.9285714285714286,4.0,sub-108,event_onset,2.1957719922065735,4.0,1.3862943611198906,1.3862943611198906,0.3666811035494726
1452,1.5,2,11,63.0,1.0,11,0.2120306487094372,barmaid,postHC,PMN,2.002219418327129,0.9285714285714286,3.5,sub-108,event_onset,-0.3304283320903778,5.0,1.6094379124341003,1.252762968495368,0.06403161415880904
1453,1.5,2,12,63.0,1.0,12,0.3023456903667236,barmaid,postHC,PMN,2.3664156088195876,0.9285714285714286,3.5,sub-108,event_onset,-2.0980655550956726,5.0,1.6094379124341003,1.252762968495368,0.15434665581609544
1454,1.5,2,13,81.0,1.0,13,0.11326820972326979,barmaid,postHC,PMN,2.81101334451442,0.9285714285714286,3.5,sub-108,event_onset,2.0562335699796677,5.0,1.6094379124341003,1.252762968495368,-0.03473082482735837
1455,3.5,2,14,111.0,1.0,14,-0.20571812120936891,barmaid,postHC,PMN,1.8496335636813235,0.9285714285714286,4.0,sub-108,event_onset,3.4849066138267517,7.5,2.0149030205422647,1.3862943611198906,-0.35371715575999707
1456,9.0,0,1,48.0,1.0,1,0.3145353598685143,barmaid,postHC,PMN,2.491558554986059,0.7857142857142857,5.5,sub-109,event_onset,1.0647236108779907,14.5,2.6741486494265287,1.7047480922384253,0.2060658471179857
1457,0.0,0,2,32.0,1.0,2,-0.14031573966206026,barmaid,postHC,PMN,2.1584573043062867,0.7857142857142857,5.0,sub-109,event_onset,0.5353898704051971,5.0,1.6094379124341003,1.6094379124341003,-0.24878525241258884
1458,0.5,0,3,51.0,1.0,3,0.13328415368930605,barmaid,postHC,PMN,2.2594309316157917,0.7857142857142857,6.0,sub-109,event_onset,-0.2495827004313469,6.5,1.8718021769015913,1.791759469228055,0.02481464093877747
1459,2.0,0,4,24.0,1.0,4,0.1604380676765747,barmaid,postHC,PMN,2.084440098868778,0.7857142857142857,8.5,sub-109,event_onset,0.7753273821435869,10.5,2.3513752571634776,2.1400661634962708,0.05196855492604613
1460,1.5,0,5,91.0,1.0,5,0.28748194425754736,barmaid,postHC,PMN,1.9140778965448568,0.7857142857142857,4.5,sub-109,event_onset,-0.32138822972774506,6.0,1.791759469228055,1.5040773967762742,0.1790124315070188
1461,2.5,0,6,41.0,1.0,6,0.3913922770854818,barmaid,postHC,PMN,2.11109564617207,0.7857142857142857,9.0,sub-109,event_onset,0.2536970991641283,11.5,2.4423470353692043,2.1972245773362196,0.2829227643349532
1462,1.5,0,7,98.0,1.0,7,0.2660177687606038,barmaid,postHC,PMN,2.016760289508407,0.7857142857142857,3.0,sub-109,event_onset,1.0176564902067184,4.5,1.5040773967762742,1.0986122886681098,0.15754825601007522
1463,0.0,0,8,31.0,1.0,8,0.22769619425460882,barmaid,postHC,PMN,2.1870323494757717,0.7857142857142857,7.0,sub-109,event_onset,0.769011989235878,7.0,1.9459101490553132,1.9459101490553132,0.11922668150408025
1464,0.0,0,9,37.0,1.0,9,0.2154723353361405,barmaid,postHC,PMN,2.102788973578035,0.7857142857142857,12.5,sub-109,event_onset,-1.0386133715510368,12.5,2.5257286443082556,2.5257286443082556,0.10700282258561192
1466,4.0,0,11,63.0,1.0,11,0.14813185664584375,barmaid,postHC,PMN,2.626919491945735,0.7857142857142857,10.5,sub-109,event_onset,0.6575726047158241,14.5,2.6741486494265287,2.3513752571634776,0.03966234389531517
1469,5.5,0,14,111.0,1.0,14,-0.09040090451668537,barmaid,postHC,PMN,2.3523416449721335,0.7857142857142857,17.5,sub-109,event_onset,0.15076345205307007,23.0,3.1354942159291497,2.8622008809294686,-0.19887041726721394
1470,3.5,2,1,48.0,1.0,1,0.08177218205482606,barmaid,postHC,PMN,1.9689134781074256,0.5,5.5,sub-111,event_onset,-0.10800907015800476,9.0,2.1972245773362196,1.7047480922384253,0.02181816963671586
1471,2.5,2,2,32.0,1.0,2,0.3530211591900338,barmaid,postHC,PMN,2.3026728822961995,0.5,4.5,sub-111,event_onset,1.5718878507614136,7.0,1.9459101490553132,1.5040773967762742,0.2930671467719236
1475,1.5,2,6,41.0,1.0,6,0.7011479688073021,barmaid,postHC,PMN,2.231014226794763,0.5,4.0,sub-111,event_onset,0.6663326546549797,5.5,1.7047480922384253,1.3862943611198906,0.641193956389192
1476,1.0,2,7,98.0,1.0,7,0.21097751703604928,barmaid,postHC,PMN,3.5945512100438965,0.5,0.0,sub-111,event_onset,1.3745099157094955,1.0,0.0,-inf,0.15102350461793906
1477,0.0,2,8,31.0,1.0,8,-0.9129017782102072,barmaid,postHC,PMN,1.9995267031191535,0.5,2.5,sub-111,event_onset,0.6146024093031883,2.5,0.9162907318741551,0.9162907318741551,-0.9728557906283174
1480,4.0,2,11,63.0,1.0,11,0.05634146467528257,barmaid,postHC,PMN,2.5285868377901757,0.5,1.5,sub-111,event_onset,-0.24821388069540262,5.5,1.7047480922384253,0.4054651081081644,-0.0036125477428276334
1483,3.0,2,14,111.0,1.0,14,-0.1867630043798478,barmaid,postHC,PMN,3.1451292593077245,0.5,1.5,sub-111,event_onset,0.7605147212743759,4.5,1.5040773967762742,0.4054651081081644,-0.246717016797958
1484,7.5,0,1,48.0,1.0,1,0.009372714033683205,barmaid,postHC,PMN,2.3904632734686166,0.6428571428571429,2.5,sub-112,event_onset,-0.6160472929477692,10.0,2.302585092994046,0.9162907318741551,-0.020897302621083136
1486,0.0,0,3,51.0,1.0,3,0.08142956744353173,barmaid,postHC,PMN,1.8716198715431531,0.6428571428571429,2.5,sub-112,event_onset,-0.3782942146062851,2.5,0.9162907318741551,0.9162907318741551,0.05115955078876539
1488,2.0,0,5,91.0,1.0,5,-0.23001560183332004,barmaid,postHC,PMN,2.7709391660171363,0.6428571428571429,6.5,sub-112,event_onset,0.630349482409656,8.5,2.1400661634962708,1.8718021769015913,-0.2602856184880864
1490,1.5,0,7,98.0,1.0,7,-0.034812234663715184,barmaid,postHC,PMN,2.487585295399342,0.6428571428571429,5.0,sub-112,event_onset,0.058359794318675995,6.5,1.8718021769015913,1.6094379124341003,-0.06508225131848153
1491,1.5,0,8,31.0,1.0,8,-0.025561191844735865,barmaid,postHC,PMN,1.6713932363086468,0.6428571428571429,4.0,sub-112,event_onset,0.08474780060350895,5.5,1.7047480922384253,1.3862943611198906,-0.05583120849950221
1493,0.0,0,10,54.0,1.0,10,0.37028927118577354,barmaid,postHC,PMN,2.935233698256264,0.6428571428571429,8.0,sub-112,event_onset,1.6264255940914154,8.0,2.0794415416798357,2.0794415416798357,0.3400192545310072
1494,1.0,0,11,63.0,1.0,11,-0.47332701332023014,barmaid,postHC,PMN,2.2211881886351246,0.6428571428571429,1.0,sub-112,event_onset,-2.589514970779419,2.0,0.6931471805599453,0.0,-0.5035970299749964
1496,1.0,0,13,81.0,1.0,13,-0.500483654174081,barmaid,postHC,PMN,2.0024891367528386,0.6428571428571429,0.0,sub-112,event_onset,-0.5282395482063293,1.0,0.0,-inf,-0.5307536708288474
1497,4.0,0,14,111.0,1.0,14,0.4309742098218534,barmaid,postHC,PMN,1.9213238813457931,0.6428571428571429,8.0,sub-112,event_onset,1.1465506553649902,12.0,2.4849066497880004,2.0794415416798357,0.40070419316708705
1498,9.5,2,1,48.0,1.0,1,-0.28123633567440526,barmaid,postHC,PMN,2.4267477216028084,0.7142857142857143,30.5,sub-115,event_onset,0.5508432015776634,40.0,3.6888794541139363,3.417726683613366,-0.5746916934431081
1499,0.0,2,2,32.0,1.0,2,0.03157713159087775,barmaid,postHC,PMN,2.1372085689291453,0.7142857142857143,3.5,sub-115,event_onset,-0.7886941805481911,3.5,1.252762968495368,1.252762968495368,-0.26187822617782514
1501,1.0,2,4,24.0,1.0,4,0.21907416118252654,barmaid,postHC,PMN,2.3006356589691808,0.7142857142857143,2.5,sub-115,event_onset,0.5229471251368523,3.5,1.252762968495368,0.9162907318741551,-0.07438119658617637
1504,1.5,2,7,98.0,1.0,7,0.8022147323072238,barmaid,postHC,PMN,2.27581240655605,0.7142857142857143,2.5,sub-115,event_onset,-0.2980385775445029,4.0,1.3862943611198906,0.9162907318741551,0.5087593745385209
1505,0.0,2,8,31.0,1.0,8,0.0890047359574303,barmaid,postHC,PMN,2.1239505080974648,0.7142857142857143,4.0,sub-115,event_onset,-0.835940033197403,4.0,1.3862943611198906,1.3862943611198906,-0.2044506218112726
1506,0.0,2,9,37.0,1.0,9,0.312895016148045,barmaid,postHC,PMN,1.9570551419900308,0.7142857142857143,8.5,sub-115,event_onset,-0.4170498810708523,8.5,2.1400661634962708,2.1400661634962708,0.019439658379342084
1508,2.5,2,11,63.0,1.0,11,0.21354031258980424,barmaid,postHC,PMN,2.6213567519327543,0.7142857142857143,3.5,sub-115,event_onset,0.6312705185264349,6.0,1.791759469228055,1.252762968495368,-0.07991504517889866
1509,0.0,2,12,63.0,1.0,12,-0.14045262296230723,barmaid,postHC,PMN,1.7171104718175692,0.7142857142857143,3.0,sub-115,event_onset,-0.7636818755418062,3.0,1.0986122886681098,1.0986122886681098,-0.4339079807310101
1510,1.0,2,13,81.0,1.0,13,0.6072388065214638,barmaid,postHC,PMN,2.015720010027472,0.7142857142857143,4.5,sub-115,event_onset,2.6616214215755463,5.5,1.7047480922384253,1.5040773967762742,0.3137834487527609
1511,6.0,2,14,111.0,1.0,14,0.3363851406604197,barmaid,postHC,PMN,1.5999404552967615,0.7142857142857143,1.0,sub-115,event_onset,0.6662431508302689,7.0,1.9459101490553132,0.0,0.04292978289171678
1512,3.0,0,1,48.0,1.0,1,0.25229699790262333,barmaid,postHC,PMN,2.5598421127567623,0.7142857142857143,8.0,sub-117,event_onset,0.573863297700882,11.0,2.3978952727983707,2.0794415416798357,0.28381175419440935
1513,0.0,0,2,32.0,1.0,2,-0.06721241745266904,barmaid,postHC,PMN,2.390886833031996,0.7142857142857143,4.0,sub-117,event_onset,-0.8220254853367805,4.0,1.3862943611198906,1.3862943611198906,-0.035697661160883014
1514,7.0,0,3,51.0,1.0,3,0.02489207361720336,barmaid,postHC,PMN,2.3139335637718044,0.7142857142857143,11.5,sub-117,event_onset,0.6817459389567375,18.5,2.917770732084279,2.4423470353692043,0.05640682990898938
1515,0.0,0,4,24.0,1.0,4,0.08383626079257232,barmaid,postHC,PMN,2.6910573117249412,0.7142857142857143,4.0,sub-117,event_onset,1.0995102673768997,4.0,1.3862943611198906,1.3862943611198906,0.11535101708435835
1516,2.5,0,5,91.0,1.0,5,-0.2141446819954259,barmaid,postHC,PMN,1.9009788146148427,0.7142857142857143,3.0,sub-117,event_onset,1.7950570285320282,5.5,1.7047480922384253,1.0986122886681098,-0.1826299257036399
1517,2.0,0,6,41.0,1.0,6,0.3206803664227289,barmaid,postHC,PMN,2.495840649381311,0.7142857142857143,8.0,sub-117,event_onset,1.4642151296138763,10.0,2.302585092994046,2.0794415416798357,0.3521951227145149
1518,3.0,0,7,98.0,1.0,7,-0.07623016943914747,barmaid,postHC,PMN,2.8086658287738033,0.7142857142857143,10.0,sub-117,event_onset,-0.8379045417532325,13.0,2.5649493574615367,2.302585092994046,-0.044715413147361445
1522,3.5,0,11,63.0,1.0,11,0.43251714857992907,barmaid,postHC,PMN,2.1979650046388435,0.7142857142857143,6.5,sub-117,event_onset,1.1552296876907349,10.0,2.302585092994046,1.8718021769015913,0.4640319048717151
1524,1.0,0,13,81.0,1.0,13,-0.8171441040990461,barmaid,postHC,PMN,1.6350586113026644,0.7142857142857143,3.5,sub-117,event_onset,0.28678376972675323,4.5,1.5040773967762742,1.252762968495368,-0.7856293478072601
1525,8.0,0,14,111.0,1.0,14,0.5841578096076835,barmaid,postHC,PMN,2.228206051203797,0.7142857142857143,10.0,sub-117,event_onset,1.1548193003982306,18.0,2.8903717578961645,2.302585092994046,0.6156725658994695
1526,4.0,2,1,48.0,1.0,1,0.756793834696631,barmaid,postHC,PMN,1.879775923724839,0.5714285714285714,4.0,sub-118,event_onset,3.6834568977355957,8.0,2.0794415416798357,1.3862943611198906,0.5981195734403868
1527,0.0,2,2,32.0,1.0,2,0.4597641507013503,barmaid,postHC,PMN,2.317680257294795,0.5714285714285714,2.0,sub-118,event_onset,0.9622975587844849,2.0,0.6931471805599453,0.6931471805599453,0.3010898894451062
1528,1.5,2,3,51.0,1.0,3,0.12173228220290655,barmaid,postHC,PMN,1.954272628702821,0.5714285714285714,8.5,sub-118,event_onset,2.677937874570489,10.0,2.302585092994046,2.1400661634962708,-0.03694197905333757
1530,1.0,2,5,91.0,1.0,5,0.6168994341976132,barmaid,postHC,PMN,1.9496463502913608,0.5714285714285714,2.0,sub-118,event_onset,0.8113406025804579,3.0,1.0986122886681098,0.6931471805599453,0.45822517294136905
1532,2.5,2,7,98.0,1.0,7,-0.4877515533202253,barmaid,postHC,PMN,2.7676044423927277,0.5714285714285714,5.5,sub-118,event_onset,0.38417602330446243,8.0,2.0794415416798357,1.7047480922384253,-0.6464258145764694
1533,0.0,2,8,31.0,1.0,8,-0.26988412229863507,barmaid,postHC,PMN,2.925963526041032,0.5714285714285714,1.0,sub-118,event_onset,-0.19157874584197998,1.0,0.0,0.0,-0.4285583835548792
1535,0.0,2,10,54.0,1.0,10,0.035580290927480135,barmaid,postHC,PMN,1.8591880449951665,0.5714285714285714,4.0,sub-118,event_onset,-3.175798088312149,4.0,1.3862943611198906,1.3862943611198906,-0.12309397032876399
1539,3.0,2,14,111.0,1.0,14,-0.49519887795738843,barmaid,postHC,PMN,2.7767044313211424,0.5714285714285714,13.5,sub-118,event_onset,0.8911359272897243,16.5,2.803360380906535,2.6026896854443837,-0.6538731392136325
1540,2.5,2,1,48.0,1.0,1,0.3669474057082316,barmaid,postHC,PMN,2.0035104449061536,0.5714285714285714,4.0,sub-119,event_onset,0.6572126818355173,6.5,1.8718021769015913,1.3862943611198906,0.21778290006210088
1542,3.5,2,3,51.0,1.0,3,0.5854642461905956,barmaid,postHC,PMN,2.247948057361907,0.5714285714285714,4.0,sub-119,event_onset,-1.0886244475841522,7.5,2.0149030205422647,1.3862943611198906,0.43629974054446485
1544,0.0,2,5,91.0,1.0,5,0.18594833199788233,barmaid,postHC,PMN,1.4349082847356514,0.5714285714285714,1.0,sub-119,event_onset,-0.4603319391608238,1.0,0.0,0.0,0.03678382635175162
1546,1.0,2,7,98.0,1.0,7,0.1778498456342588,barmaid,postHC,PMN,2.1943553183828897,0.5714285714285714,1.0,sub-119,event_onset,0.8200558871030807,2.0,0.6931471805599453,0.0,0.028685339988128083
1547,0.5,2,8,31.0,1.0,8,0.16532985419875393,barmaid,postHC,PMN,2.519684099668734,0.5714285714285714,1.5,sub-119,event_onset,-0.2844384154304862,2.0,0.6931471805599453,0.4054651081081644,0.01616534855262322
1548,0.0,2,9,37.0,1.0,9,-0.01590756121454551,barmaid,postHC,PMN,2.545343768620065,0.5714285714285714,1.0,sub-119,event_onset,0.39191728457808495,1.0,0.0,0.0,-0.16507206686067621
1550,2.0,2,11,63.0,1.0,11,-0.15634884452720188,barmaid,postHC,PMN,2.5426189171280282,0.5714285714285714,1.5,sub-119,event_onset,-0.25431178882718086,3.5,1.252762968495368,0.4054651081081644,-0.3055133501733326
1553,2.0,2,14,111.0,1.0,14,0.6940576196167662,barmaid,postHC,PMN,2.1754276626521922,0.5714285714285714,3.0,sub-119,event_onset,0.7172451317310333,5.0,1.6094379124341003,1.0986122886681098,0.5448931139706354
1554,2.5,0,1,48.0,1.0,1,0.5806089188803673,barmaid,postHC,PMN,2.1121356272598955,0.6428571428571429,5.0,sub-120,event_onset,0.5678444653749466,7.5,2.0149030205422647,1.6094379124341003,0.4607649501659146
1555,7.5,0,2,32.0,1.0,2,0.18515900491625847,barmaid,postHC,PMN,1.8524296667849265,0.6428571428571429,6.5,sub-120,event_onset,0.7423809878528118,14.0,2.6390573296152584,1.8718021769015913,0.06531503620180583
1556,1.5,0,3,51.0,1.0,3,0.4129592236922826,barmaid,postHC,PMN,1.8782297546898998,0.6428571428571429,1.0,sub-120,event_onset,1.815484642982483,2.5,0.9162907318741551,0.0,0.29311525497783
1558,3.0,0,5,91.0,1.0,5,0.6491346620901859,barmaid,postHC,PMN,1.604795944429367,0.6428571428571429,2.0,sub-120,event_onset,0.13141743652522564,5.0,1.6094379124341003,0.6931471805599453,0.5292906933757332
1559,1.0,0,6,41.0,1.0,6,0.6082006384358172,barmaid,postHC,PMN,1.6030395041074872,0.6428571428571429,3.0,sub-120,event_onset,-1.2652293294668198,4.0,1.3862943611198906,1.0986122886681098,0.48835666972136454
1563,0.0,0,10,54.0,1.0,10,0.399018181130818,barmaid,postHC,PMN,2.311724660064914,0.6428571428571429,5.0,sub-120,event_onset,0.5751674622297287,5.0,1.6094379124341003,1.6094379124341003,0.27917421241636536
1564,0.5,0,11,63.0,1.0,11,0.029512951677327908,barmaid,postHC,PMN,2.399242763921288,0.6428571428571429,4.0,sub-120,event_onset,0.8657774329185486,4.5,1.5040773967762742,1.3862943611198906,-0.09033101703712473
1566,1.0,0,13,81.0,1.0,13,-0.23809223875735477,barmaid,postHC,PMN,2.2775319418687494,0.6428571428571429,4.5,sub-120,event_onset,1.8761866870336235,5.5,1.7047480922384253,1.5040773967762742,-0.35793620747180743
1567,4.0,0,14,111.0,1.0,14,0.14505476969832368,barmaid,postHC,PMN,1.29542655549587,0.6428571428571429,4.0,sub-120,event_onset,1.2130280956625938,8.0,2.0794415416798357,1.3862943611198906,0.025210800983871032
1568,3.5,0,1,48.0,1.0,1,-0.1046999603870955,barmaid,postHC,PMN,1.4678391791740555,0.6428571428571429,8.5,sub-121,event_onset,1.478589292615652,12.0,2.4849066497880004,2.1400661634962708,-0.29942554836747215
1569,4.0,0,2,32.0,1.0,2,0.7242143843665078,barmaid,postHC,PMN,2.1007910261000484,0.6428571428571429,2.0,sub-121,event_onset,1.0424493551254272,6.0,1.791759469228055,0.6931471805599453,0.5294887963861311
1570,3.0,0,3,51.0,1.0,3,0.2468732160317805,barmaid,postHC,PMN,1.9768157971050302,0.6428571428571429,4.0,sub-121,event_onset,4.513176567852497,7.0,1.9459101490553132,1.3862943611198906,0.05214762805140383
1571,2.5,0,4,24.0,1.0,4,0.2969511936796347,barmaid,postHC,PMN,3.0098915901567813,0.6428571428571429,0.5,sub-121,event_onset,-1.6903711557388306,3.0,1.0986122886681098,-0.6931471805599453,0.10222560569925801
1573,1.0,0,6,41.0,1.0,6,-0.2948302870424628,barmaid,postHC,PMN,1.3475292274752715,0.6428571428571429,6.5,sub-121,event_onset,0.9674507137387991,7.5,2.0149030205422647,1.8718021769015913,-0.4895558750228395
1574,0.0,0,7,98.0,1.0,7,0.7638667561623355,barmaid,postHC,PMN,3.6442707461579977,0.6428571428571429,2.0,sub-121,event_onset,2.113965794444084,2.0,0.6931471805599453,0.6931471805599453,0.5691411681819588
1575,0.0,0,8,31.0,1.0,8,-0.7869889603782164,barmaid,postHC,PMN,2.5317853009219164,0.6428571428571429,1.0,sub-121,event_onset,2.8891589045524597,1.0,0.0,0.0,-0.9817145483585931
1578,1.5,0,11,63.0,1.0,11,-0.912077899399458,barmaid,postHC,PMN,1.7973502988947052,0.6428571428571429,4.5,sub-121,event_onset,-5.583726525306702,6.0,1.791759469228055,1.5040773967762742,-1.1068034873798347
1581,1.5,0,14,111.0,1.0,14,-0.46877797780851704,barmaid,postHC,PMN,1.823798565562533,0.6428571428571429,0.5,sub-121,event_onset,0.5686171129345894,2.0,0.6931471805599453,-0.6931471805599453,-0.6635035657888937
1582,3.0,2,1,48.0,1.0,1,0.7047720835077073,barmaid,postHC,PMN,2.206898398736092,0.35714285714285715,6.0,sub-123,event_onset,0.08462795615196228,9.0,2.1972245773362196,1.791759469228055,0.5933038892211545
1584,2.0,2,3,51.0,1.0,3,0.6310546257179201,barmaid,postHC,PMN,1.3788848137346956,0.35714285714285715,1.0,sub-123,event_onset,1.2545939832925797,3.0,1.0986122886681098,0.0,0.5195864314313674
1586,2.5,2,5,91.0,1.0,5,0.4324072662276826,barmaid,postHC,PMN,2.7799685847148745,0.35714285714285715,2.5,sub-123,event_onset,-0.14340094476938248,5.0,1.6094379124341003,0.9162907318741551,0.3209390719411299
1592,0.0,2,11,63.0,1.0,11,-0.03949357321534497,barmaid,postHC,PMN,2.5397809415280874,0.35714285714285715,5.0,sub-123,event_onset,-0.6246203407645226,5.0,1.6094379124341003,1.6094379124341003,-0.1509617675018977
1595,2.0,2,14,111.0,1.0,14,-0.06000435142776759,barmaid,postHC,PMN,1.5442316119037411,0.35714285714285715,0.0,sub-123,event_onset,1.8177281320095062,2.0,0.6931471805599453,-inf,-0.1714725457143203
1596,1.0,0,1,48.0,1.0,1,1.369202174661095,barmaid,postHC,PMN,1.9206260529456556,0.7142857142857143,1.0,sub-124,event_onset,0.9655603766441345,2.0,0.6931471805599453,0.0,1.2835644527205061
